dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|O60814|H2B1K_HUMAN	Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3	46	7	0.004153254989658801	0.0	47.61904761904761	0.0	0.000523149359142035	0.0	126	sp|Q93079|H2B1H_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q5QNW6|H2B2F_HUMAN	True
sp|Q96A08|H2B1A_HUMAN	Histone H2B type 1-A OS=Homo sapiens OX=9606 GN=HIST1H2BA PE=1 SV=3	27	5	0.0024185849837075053	0.0	34.645669291338585	0.0	0.000523149359142035	0.0	127	sp|Q93079|H2B1H_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q5QNW6|H2B2F_HUMAN	True
sp|P10412|H14_HUMAN	Histone H1.4 OS=Homo sapiens OX=9606 GN=HIST1H1E PE=1 SV=2	26	7	0.0013506118072386575	0.0	33.33333333333333	0.0	0.000523149359142035	0.0	219	sp|Q02539|H11_HUMAN;sp|P22492|H1T_HUMAN;sp|P10412|H14_HUMAN;sp|P16401|H15_HUMAN;sp|P16403|H12_HUMAN;sp|P16402|H13_HUMAN	True
sp|P16401|H15_HUMAN	Histone H1.5 OS=Homo sapiens OX=9606 GN=HIST1H1B PE=1 SV=3	16	9	0.0008054022757937808	0.0	35.84070796460177	0.0	0.000523149359142035	0.0	226	sp|Q02539|H11_HUMAN;sp|P22492|H1T_HUMAN;sp|P10412|H14_HUMAN;sp|P16401|H15_HUMAN;sp|P16403|H12_HUMAN;sp|P16402|H13_HUMAN	True
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	37	13	0.0012991461863787798	0.0	53.086419753086425	0.0	0.000523149359142035	0.0	324	sp|P67809|YBOX1_HUMAN;sp|P16989|YBOX3_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN	True
sp|P52272|HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3	59	37	0.0009194549610817014	0.0	60.68493150684932	0.0	0.000523149359142035	0.0	730	sp|P52272|HNRPM_HUMAN	True
sp|Q9UII2|ATIF1_HUMAN	ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1	3	3	0.00032197095695057985	0.0	16.9811320754717	0.012127664311211017	0.0044742729306487695	0.004026845637583893	106	sp|Q9UII2|ATIF1_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	42	23	0.000579157454684437	0.0	31.87878787878788	0.0	0.000523149359142035	0.0	825	sp|Q00839|HNRPU_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	52	17	0.0015902364827164836	0.0	53.494623655913976	0.0	0.000523149359142035	0.0	372	sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN;sp|P51991|ROA3_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	73	17	0.002352607426707825	0.0	56.09065155807366	0.0	0.000523149359142035	0.0	353	sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	45	36	0.00039258728646581435	0.0	38.420245398773005	0.0	0.000523149359142035	0.0	1304	sp|O75533|SF3B1_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	50	27	0.0009448760087696972	0.0	54.15282392026578	0.0	0.000523149359142035	0.0	602	sp|Q07065|CKAP4_HUMAN	True
sp|P26599|PTBP1_HUMAN	Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1	30	14	0.0006427292172648109	0.0	36.72316384180791	0.0	0.000523149359142035	0.0	531	sp|P26599|PTBP1_HUMAN;sp|O95758|PTBP3_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	30	21	0.0005210522356757475	0.0	44.12213740458015	0.0	0.000523149359142035	0.0	655	sp|P49748|ACADV_HUMAN	True
sp|Q12931|TRAP1_HUMAN	Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3	32	24	0.0005171048702539616	0.0	44.88636363636363	0.0	0.000523149359142035	0.0	704	sp|Q12931|TRAP1_HUMAN	True
sp|O00422|SAP18_HUMAN	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	5	5	0.0003717747433198416	0.0	33.98692810457516	0.0	0.000523149359142035	0.0	153	sp|O00422|SAP18_HUMAN	True
sp|P20962|PTMS_HUMAN	Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=2	2	2	0.00022306484599190498	0.0	22.54901960784314	0.0	0.000523149359142035	0.0	102	sp|P20962|PTMS_HUMAN	True
sp|P53999|TCP4_HUMAN	Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens OX=9606 GN=SUB1 PE=1 SV=3	7	5	0.0006270405513315754	0.0	33.85826771653544	0.0	0.000523149359142035	0.0	127	sp|P53999|TCP4_HUMAN	True
sp|Q9UQE7|SMC3_HUMAN	Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2	30	27	0.0002804348515756899	0.0	27.526705012325394	0.0	0.000523149359142035	0.0	1217	sp|Q9UQE7|SMC3_HUMAN	True
sp|P06753|TPM3_HUMAN	Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2	22	13	0.0008781710779049733	0.0	40.70175438596491	0.0	0.000523149359142035	0.0	285	sp|P67936|TPM4_HUMAN;sp|P09493|TPM1_HUMAN;sp|P07951|TPM2_HUMAN;sp|P06753|TPM3_HUMAN	True
sp|P67936|TPM4_HUMAN	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	20	15	0.0009174441246441252	0.0	55.24193548387096	0.0	0.000523149359142035	0.0	248	sp|P67936|TPM4_HUMAN;sp|P09493|TPM1_HUMAN;sp|P07951|TPM2_HUMAN;sp|P06753|TPM3_HUMAN;sp|Q2TAC2|CCD57_HUMAN	True
sp|P16070|CD44_HUMAN	CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3	14	8	0.00021464730463371988	0.0	13.477088948787062	0.0	0.000523149359142035	0.0	742	sp|P16070|CD44_HUMAN	True
