dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P07305|H10_HUMAN	Histone H1.0 OS=Homo sapiens OX=9606 GN=H1F0 PE=1 SV=3	6	5	0.0003559975851457505	0.0	24.22680412371134	0.0	0.00048579062424095217	0.0	194	sp|P07305|H10_HUMAN	True
sp|O60814|H2B1K_HUMAN	Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3	38	6	0.003471447351447715	0.0	42.06349206349206	0.0	0.00048579062424095217	0.0	126	sp|P06899|H2B1J_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P58876|H2B1D_HUMAN;sp|Q16778|H2B2E_HUMAN	True
sp|P33778|H2B1B_HUMAN	Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=HIST1H2BB PE=1 SV=2	33	6	0.0030146779630993315	0.0	42.06349206349206	0.0	0.00048579062424095217	0.0	126	sp|P06899|H2B1J_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P58876|H2B1D_HUMAN;sp|Q16778|H2B2E_HUMAN	True
sp|P06748|NPM_HUMAN	Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2	48	12	0.001879279769204778	0.0	49.31972789115646	0.0	0.00048579062424095217	0.0	294	sp|P06748|NPM_HUMAN	True
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	34	14	0.0012079012714101699	0.0	55.55555555555556	0.0	0.00048579062424095217	0.0	324	sp|P16989|YBOX3_HUMAN;sp|P67809|YBOX1_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN	True
sp|P10412|H14_HUMAN	Histone H1.4 OS=Homo sapiens OX=9606 GN=HIST1H1E PE=1 SV=2	17	7	0.0008935160089883448	0.0	30.59360730593607	0.0	0.00048579062424095217	0.0	219	sp|P16401|H15_HUMAN;sp|P22492|H1T_HUMAN;sp|P16403|H12_HUMAN;sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|Q02539|H11_HUMAN	True
sp|Q16695|H31T_HUMAN	Histone H3.1t OS=Homo sapiens OX=9606 GN=HIST3H3 PE=1 SV=3	17	5	0.0014388235732974081	0.0	29.411764705882355	6.152211634256845e-09	0.00048579062424095217	0.0	136	sp|Q71DI3|H32_HUMAN;sp|P84243|H33_HUMAN;sp|P68431|H31_HUMAN;sp|Q16695|H31T_HUMAN;sp|Q6NXT2|H3C_HUMAN	True
sp|P16401|H15_HUMAN	Histone H1.5 OS=Homo sapiens OX=9606 GN=HIST1H1B PE=1 SV=3	19	7	0.0009677043501823277	0.0	30.08849557522124	0.0	0.00048579062424095217	0.0	226	sp|P16401|H15_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN;sp|P16403|H12_HUMAN;sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN	True
sp|Q02878|RL6_HUMAN	60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3	27	15	0.0010791176799730563	0.0	50.0	0.0	0.00048579062424095217	0.0	288	sp|Q02878|RL6_HUMAN	True
sp|P07910|HNRPC_HUMAN	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4	30	15	0.0011284890770960065	0.0	55.55555555555556	0.0	0.00048579062424095217	0.0	306	sp|P0DMR1|HNRC4_HUMAN;sp|B7ZW38|HNRC3_HUMAN;sp|B2RXH8|HNRC2_HUMAN;sp|O60812|HNRC1_HUMAN;sp|P07910|HNRPC_HUMAN	True
sp|Q9BY77|PDIP3_HUMAN	Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2	8	8	0.0002187285242067319	0.0	29.69121140142518	0.0	0.00048579062424095217	0.0	421	sp|Q9BY77|PDIP3_HUMAN	True
sp|P21291|CSRP1_HUMAN	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	14	5	0.0008349649751777706	0.0	46.63212435233161	0.0	0.00048579062424095217	0.0	193	sp|P21291|CSRP1_HUMAN	True
