dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P10412|H14_HUMAN	Histone H1.4 OS=Homo sapiens OX=9606 GN=HIST1H1E PE=1 SV=2	24	7	0.0014483002207928597	0.0	34.24657534246575	0.0	0.0015548069448043534	0.0010365379632029023	219	sp|P10412|H14_HUMAN;sp|P16403|H12_HUMAN;sp|Q02539|H11_HUMAN;sp|P16401|H15_HUMAN;sp|P22492|H1T_HUMAN;sp|P16402|H13_HUMAN	True
sp|O60814|H2B1K_HUMAN	Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3	42	7	0.004405246504911615	0.0	47.61904761904761	0.0	0.0015548069448043534	0.0010365379632029023	126	sp|P62807|H2B1C_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P23527|H2B1O_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|P58876|H2B1D_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q99879|H2B1M_HUMAN	True
sp|P33778|H2B1B_HUMAN	Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=HIST1H2BB PE=1 SV=2	37	7	0.003880812397184042	0.0	47.61904761904761	0.0	0.0015548069448043534	0.0010365379632029023	126	sp|P62807|H2B1C_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P23527|H2B1O_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|P58876|H2B1D_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|Q99879|H2B1M_HUMAN	True
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	30	14	0.0012236795846976708	0.0	55.55555555555556	0.0	0.0015548069448043534	0.0010365379632029023	324	sp|P16989|YBOX3_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN;sp|P67809|YBOX1_HUMAN	True
sp|P07910|HNRPC_HUMAN	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4	33	17	0.0014252268104125816	0.0	54.57516339869281	0.0	0.0015548069448043534	0.0010365379632029023	306	sp|B2RXH8|HNRC2_HUMAN;sp|P07910|HNRPC_HUMAN;sp|P0DMR1|HNRC4_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B7ZW38|HNRC3_HUMAN	True
sp|P52272|HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3	51	37	0.0009232913907554482	0.0	57.80821917808219	0.0	0.0015548069448043534	0.0010365379632029023	730	sp|P52272|HNRPM_HUMAN	True
sp|O43491|E41L2_HUMAN	Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1	27	23	0.0003550497183063093	0.0	30.049751243781092	0.0	0.0015548069448043534	0.0010365379632029023	1005	sp|Q9Y2J2|E41L3_HUMAN;sp|O43491|E41L2_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	33	20	0.0005286295805893938	0.0	27.878787878787882	0.0	0.0015548069448043534	0.0010365379632029023	825	sp|Q00839|HNRPU_HUMAN	True
sp|P21291|CSRP1_HUMAN	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	9	7	0.0006162780084591378	0.0	50.77720207253886	0.0	0.0015548069448043534	0.0010365379632029023	193	sp|P21291|CSRP1_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	46	13	0.0016342043485962443	0.0	48.655913978494624	0.0	0.0015548069448043534	0.0010365379632029023	372	sp|P22626|ROA2_HUMAN;sp|P51991|ROA3_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	55	15	0.0020591095561201603	0.0	55.524079320113316	0.0	0.0015548069448043534	0.0010365379632029023	353	sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P11021|BIP_HUMAN	Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2	103	30	0.002081377935806864	0.0	51.98776758409785	0.0	0.0015548069448043534	0.0010365379632029023	654	sp|P0DMV8|HS71A_HUMAN;sp|P54652|HSP72_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P34931|HS71L_HUMAN;sp|P11021|BIP_HUMAN	True
sp|P06733|ENOA_HUMAN	Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2	39	17	0.0011875894955637304	0.0	55.29953917050692	0.0	0.0015548069448043534	0.0010365379632029023	434	sp|P06733|ENOA_HUMAN;sp|P13929|ENOB_HUMAN;sp|P09104|ENOG_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	46	25	0.0010098405609265829	0.0	50.498338870431894	0.0	0.0015548069448043534	0.0010365379632029023	602	sp|Q07065|CKAP4_HUMAN	True
sp|O00422|SAP18_HUMAN	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	5	5	0.0004318869122462368	0.0	23.52941176470588	0.0	0.0015548069448043534	0.0010365379632029023	153	sp|O00422|SAP18_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	25	22	0.0005044175387303376	0.0	44.58015267175573	0.0	0.0015548069448043534	0.0010365379632029023	655	sp|P49748|ACADV_HUMAN	True
sp|P18077|RL35A_HUMAN	60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2	4	4	0.000480572345990358	0.0	31.818181818181817	0.0	0.0015548069448043534	0.0010365379632029023	110	sp|P18077|RL35A_HUMAN	True
sp|Q16576|RBBP7_HUMAN	Histone-binding protein RBBP7 OS=Homo sapiens OX=9606 GN=RBBP7 PE=1 SV=1	14	11	0.0004353420075442067	0.0	30.58823529411765	0.0	0.0015548069448043534	0.0010365379632029023	425	sp|Q16576|RBBP7_HUMAN;sp|Q09028|RBBP4_HUMAN	True
sp|Q09028|RBBP4_HUMAN	Histone-binding protein RBBP4 OS=Homo sapiens OX=9606 GN=RBBP4 PE=1 SV=3	16	9	0.0004975337229076647	0.0	32.94117647058823	0.0	0.0015548069448043534	0.0010365379632029023	425	sp|Q16576|RBBP7_HUMAN;sp|Q09028|RBBP4_HUMAN	True
sp|P26599|PTBP1_HUMAN	Polypyrimidine tract-binding protein 1 OS=Homo sapiens OX=9606 GN=PTBP1 PE=1 SV=1	29	17	0.0007217635516521856	0.0	50.65913370998116	0.0	0.0015548069448043534	0.0010365379632029023	531	sp|O95758|PTBP3_HUMAN;sp|P26599|PTBP1_HUMAN	True
sp|O14737|PDCD5_HUMAN	Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=3	6	4	0.0006343554967072726	0.0	33.6	0.0	0.0015548069448043534	0.0010365379632029023	125	sp|O14737|PDCD5_HUMAN	True
sp|P20962|PTMS_HUMAN	Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=2	1	1	0.00012956607367387103	0.0	11.76470588235294	0.0	0.0015548069448043534	0.0010365379632029023	102	sp|P20962|PTMS_HUMAN	True
sp|Q5BJF2|SGMR2_HUMAN	Sigma intracellular receptor 2 OS=Homo sapiens OX=9606 GN=TMEM97 PE=1 SV=1	3	2	0.00022526828718298032	0.0	10.227272727272728	0.0	0.0015548069448043534	0.0010365379632029023	176	sp|Q5BJF2|SGMR2_HUMAN	True
sp|P06753|TPM3_HUMAN	Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2	23	12	0.0010665333643470228	0.0	37.89473684210527	0.0	0.0015548069448043534	0.0010365379632029023	285	sp|P67936|TPM4_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P06753|TPM3_HUMAN	True
sp|P67936|TPM4_HUMAN	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	22	14	0.0011723639892103493	0.0	44.354838709677416	0.0	0.0015548069448043534	0.0010365379632029023	248	sp|P67936|TPM4_HUMAN;sp|P09493|TPM1_HUMAN;sp|Q2TAC2|CCD57_HUMAN;sp|P07951|TPM2_HUMAN;sp|P06753|TPM3_HUMAN	True
sp|O75643|U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2	73	63	0.00045166150963279203	0.0	34.08239700374532	0.0	0.0015548069448043534	0.0010365379632029023	2136	sp|O75643|U520_HUMAN	True
sp|P11142|HSP7C_HUMAN	Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1	93	30	0.0019025755028952642	0.0	56.811145510835914	0.0	0.0015548069448043534	0.0010365379632029023	646	sp|P17066|HSP76_HUMAN;sp|P0DMV8|HS71A_HUMAN;sp|P48741|HSP77_HUMAN;sp|P54652|HSP72_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P0DMV9|HS71B_HUMAN;sp|P34931|HS71L_HUMAN;sp|P11021|BIP_HUMAN	True
sp|Q92945|FUBP2_HUMAN	Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4	28	19	0.0005204510638714145	0.0	44.0225035161744	0.0	0.0015548069448043534	0.0010365379632029023	711	sp|Q96I24|FUBP3_HUMAN;sp|Q96AE4|FUBP1_HUMAN;sp|Q92945|FUBP2_HUMAN	True
sp|Q14978|NOLC1_HUMAN	Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	16	14	0.000302506197762171	0.0	18.741058655221746	0.0	0.0015548069448043534	0.0010365379632029023	699	sp|Q14978|NOLC1_HUMAN	True
sp|Q15084|PDIA6_HUMAN	Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	23	13	0.0006908227473611397	0.0	40.68181818181818	0.0	0.0015548069448043534	0.0010365379632029023	440	sp|Q15084|PDIA6_HUMAN	True
sp|Q14151|SAFB2_HUMAN	Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1	25	18	0.00034668781518192146	0.0	22.875131164742918	0.0	0.0015548069448043534	0.0010365379632029023	953	sp|Q14151|SAFB2_HUMAN;sp|Q15424|SAFB1_HUMAN	True
sp|Q15424|SAFB1_HUMAN	Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4	31	22	0.00044774636607298383	0.0	24.371584699453553	0.0	0.0015548069448043534	0.0010365379632029023	915	sp|Q14151|SAFB2_HUMAN;sp|Q15424|SAFB1_HUMAN	True
sp|Q02952|AKA12_HUMAN	A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12 PE=1 SV=4	49	39	0.00036339575545567195	0.0	40.17957351290685	0.0	0.0015548069448043534	0.0010365379632029023	1782	sp|Q02952|AKA12_HUMAN	True
sp|O00767|ACOD_HUMAN	Acyl-CoA desaturase OS=Homo sapiens OX=9606 GN=SCD PE=1 SV=2	1	1	3.68126448878408e-05	0.0	3.3426183844011144	0.006407350076846563	0.0039360393603936035	0.0034440344403444036	359	sp|O00767|ACOD_HUMAN	True
sp|Q14247|SRC8_HUMAN	Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2	25	19	0.0006007154324879475	0.0	41.45454545454545	0.0	0.0015548069448043534	0.0010365379632029023	550	sp|Q14247|SRC8_HUMAN	True
sp|Q9Y2B0|CNPY2_HUMAN	Protein canopy homolog 2 OS=Homo sapiens OX=9606 GN=CNPY2 PE=1 SV=1	12	9	0.0008713674405319678	0.0	56.59340659340659	0.0	0.0015548069448043534	0.0010365379632029023	182	sp|Q9Y2B0|CNPY2_HUMAN	True
sp|Q5T3I0|GPTC4_HUMAN	G patch domain-containing protein 4 OS=Homo sapiens OX=9606 GN=GPATCH4 PE=1 SV=2	4	4	0.00011852681179134391	0.0	13.67713004484305	0.0	0.0015548069448043534	0.0010365379632029023	446	sp|Q5T3I0|GPTC4_HUMAN	True
sp|Q8N543|OGFD1_HUMAN	Prolyl 3-hydroxylase OGFOD1 OS=Homo sapiens OX=9606 GN=OGFOD1 PE=1 SV=1	2	2	4.876656647503633e-05	0.0	3.136531365313653	0.012684088345077262	0.0039360393603936035	0.0034440344403444036	542	sp|Q8N543|OGFD1_HUMAN	True
sp|Q15149|PLEC_HUMAN	Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3	121	113	0.00034139719924912817	0.0	29.59009393680615	0.0	0.0015548069448043534	0.0010365379632029023	4684	sp|P58107|EPIPL_HUMAN;sp|Q15149|PLEC_HUMAN	True
sp|Q12905|ILF2_HUMAN	Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2	25	13	0.0008471627894060798	0.0	47.179487179487175	0.0	0.0015548069448043534	0.0010365379632029023	390	sp|Q12905|ILF2_HUMAN	True
sp|P68104|EF1A1_HUMAN	Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1	60	17	0.0017163298071084215	0.0	52.38095238095239	0.0	0.0015548069448043534	0.0010365379632029023	462	sp|Q5VTE0|EF1A3_HUMAN;sp|Q05639|EF1A2_HUMAN;sp|P68104|EF1A1_HUMAN	True
