dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	17	10	0.0008601473820714502	0.0	44.135802469135804	0.0	0.0005963029218843172	0.0	324	sp|P67809|YBOX1_HUMAN;sp|P16989|YBOX3_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN	True
sp|P20930|FILA_HUMAN	Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	37	22	0.00014936116598740596	0.0	17.089386850529426	0.0	0.0005963029218843172	0.0	4061	sp|P20930|FILA_HUMAN	True
sp|Q9UII2|ATIF1_HUMAN	ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1	3	1	0.00046396407068448927	0.0	9.433962264150944	0.028223063868814707	0.004915346805024577	0.004369197160021846	106	sp|Q9UII2|ATIF1_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	31	14	0.0013661164303487739	0.0	51.075268817204304	0.0	0.0005963029218843172	0.0	372	sp|P22626|ROA2_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	43	18	0.0019969293996033068	0.0	58.640226628895185	0.0	0.0005963029218843172	0.0	353	sp|P22626|ROA2_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	23	21	0.0002891473426198325	0.0	23.31288343558282	0.0	0.0005963029218843172	0.0	1304	sp|O75533|SF3B1_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	49	26	0.0013343462808057792	0.0	57.80730897009967	0.0	0.0005963029218843172	0.0	602	sp|Q07065|CKAP4_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	24	20	0.0006006740945655678	0.0	38.3206106870229	0.0	0.0005963029218843172	0.0	655	sp|P49748|ACADV_HUMAN	True
sp|P23246|SFPQ_HUMAN	Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2	17	11	0.000394183524457072	0.0	18.67043847241867	0.0	0.0005963029218843172	0.0	707	sp|P23246|SFPQ_HUMAN;sp|Q15233|NONO_HUMAN	True
sp|P31942|HNRH3_HUMAN	Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2	9	7	0.000426417845311178	0.0	23.121387283236995	0.0	0.0005963029218843172	0.0	346	sp|P31943|HNRH1_HUMAN;sp|P31942|HNRH3_HUMAN;sp|P55795|HNRH2_HUMAN	True
sp|P16070|CD44_HUMAN	CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3	26	10	0.0005744317065617486	0.0	16.307277628032345	0.0	0.0005963029218843172	0.0	742	sp|P16070|CD44_HUMAN	True
sp|P06753|TPM3_HUMAN	Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2	13	8	0.0007477689934540658	0.0	28.07017543859649	0.0	0.0005963029218843172	0.0	285	sp|P67936|TPM4_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P06753|TPM3_HUMAN	True
sp|P67936|TPM4_HUMAN	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	14	10	0.0009254337108814274	0.0	39.516129032258064	0.0	0.0005963029218843172	0.0	248	sp|P67936|TPM4_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P06753|TPM3_HUMAN	True
sp|O15372|EIF3H_HUMAN	Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1	4	4	0.00018628860413846918	0.0	13.920454545454545	0.0	0.0005963029218843172	0.0	352	sp|O15372|EIF3H_HUMAN	True
sp|Q15084|PDIA6_HUMAN	Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	24	13	0.0008941852998646519	0.0	40.68181818181818	0.0	0.0005963029218843172	0.0	440	sp|Q15084|PDIA6_HUMAN	True
sp|P48681|NEST_HUMAN	Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2	62	46	0.0006270145738306525	0.0	32.32572486119679	0.0	0.0005963029218843172	0.0	1621	sp|P48681|NEST_HUMAN	True
sp|Q02952|AKA12_HUMAN	A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12 PE=1 SV=4	33	29	0.0003035814289663942	0.0	29.741863075196406	0.0	0.0005963029218843172	0.0	1782	sp|Q02952|AKA12_HUMAN	True
sp|Q9BZF9|UACA_HUMAN	Uveal autoantigen with coiled-coil domains and ankyrin repeats OS=Homo sapiens OX=9606 GN=UACA PE=1 SV=2	10	9	0.00011577257884311643	0.0	7.768361581920905	0.0	0.0005963029218843172	0.0	1416	sp|Q9BZF9|UACA_HUMAN	True
