dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	26	11	0.0010945178180757872	0.0	41.66666666666667	0.0	0.0010482180293501049	0.0005241090146750524	324	sp|Q9Y2T7|YBOX2_HUMAN;sp|P16989|YBOX3_HUMAN;sp|P67809|YBOX1_HUMAN	True
sp|Q9UII2|ATIF1_HUMAN	ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1	3	1	0.0003860200722676579	0.0	9.433962264150944	0.0	0.0010482180293501049	0.0005241090146750524	106	sp|Q9UII2|ATIF1_HUMAN	True
sp|Q01130|SRSF2_HUMAN	Serine/arginine-rich splicing factor 2 OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=4	3	3	0.00018514989891570922	0.0	11.76470588235294	0.0	0.0010482180293501049	0.0005241090146750524	221	sp|Q9BRL6|SRSF8_HUMAN;sp|Q01130|SRSF2_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	36	23	0.0005951727659690434	0.0	37.09090909090909	0.0	0.0010482180293501049	0.0005241090146750524	825	sp|Q00839|HNRPU_HUMAN	True
sp|P21333|FLNA_HUMAN	Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	224	116	0.0011542199465965582	0.0	66.07480166225916	0.0	0.0010482180293501049	0.0005241090146750524	2647	sp|Q14315|FLNC_HUMAN;sp|P21333|FLNA_HUMAN;sp|O75369|FLNB_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	44	15	0.0016132595134913587	0.0	52.956989247311824	0.0	0.0010482180293501049	0.0005241090146750524	372	sp|Q32P51|RA1L2_HUMAN;sp|P22626|ROA2_HUMAN;sp|P09651|ROA1_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	52	19	0.0020091998473459206	0.0	60.90651558073654	0.0	0.0010482180293501049	0.0005241090146750524	353	sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P21291|CSRP1_HUMAN	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	14	7	0.0009893847793526844	0.0	51.813471502590666	0.0	0.0010482180293501049	0.0005241090146750524	193	sp|P21291|CSRP1_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	27	20	0.0002824103902939767	0.0	21.319018404907975	0.0	0.0010482180293501049	0.0005241090146750524	1304	sp|O75533|SF3B1_HUMAN	True
sp|P14314|GLU2B_HUMAN	Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2	33	16	0.0008524609929244112	0.0	48.86363636363637	0.0	0.0010482180293501049	0.0005241090146750524	528	sp|P14314|GLU2B_HUMAN	True
sp|O00468|AGRIN_HUMAN	Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6	27	24	0.00017807695790297175	0.0	19.680851063829788	0.0	0.0010482180293501049	0.0005241090146750524	2068	sp|O00468|AGRIN_HUMAN	True
sp|Q14697|GANAB_HUMAN	Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3	65	31	0.000939151941357402	0.0	37.71186440677966	0.0	0.0010482180293501049	0.0005241090146750524	944	sp|Q14697|GANAB_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	25	18	0.0005205868659080374	0.0	35.725190839694655	0.0	0.0010482180293501049	0.0005241090146750524	655	sp|P49748|ACADV_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	68	29	0.0015406603991723578	0.0	59.46843853820598	0.0	0.0010482180293501049	0.0005241090146750524	602	sp|Q07065|CKAP4_HUMAN	True
sp|Q9NUQ6|SPS2L_HUMAN	SPATS2-like protein OS=Homo sapiens OX=9606 GN=SPATS2L PE=1 SV=2	6	5	0.0001466599557719417	0.0	11.11111111111111	0.0	0.0010482180293501049	0.0005241090146750524	558	sp|Q9NUQ6|SPS2L_HUMAN	True
sp|P20930|FILA_HUMAN	Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	33	19	0.00011083462306429183	0.0	14.996306328490519	0.0	0.0010482180293501049	0.0005241090146750524	4061	sp|P20930|FILA_HUMAN	True
