dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|O60814|H2B1K_HUMAN	Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3	39	7	0.004093696596936325	0.0	47.61904761904761	0.0	0.0015247776365946632	0.0010165184243964421	126	sp|P33778|H2B1B_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|P58876|H2B1D_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|P23527|H2B1O_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|P62807|H2B1C_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|O60814|H2B1K_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q96A08|H2B1A_HUMAN	True
sp|Q8N257|H2B3B_HUMAN	Histone H2B type 3-B OS=Homo sapiens OX=9606 GN=HIST3H2BB PE=1 SV=3	30	7	0.003148997382258711	0.0	47.61904761904761	0.0	0.0015247776365946632	0.0010165184243964421	126	sp|P33778|H2B1B_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|P58876|H2B1D_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|P23527|H2B1O_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|O60814|H2B1K_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q96A08|H2B1A_HUMAN	True
sp|P10412|H14_HUMAN	Histone H1.4 OS=Homo sapiens OX=9606 GN=HIST1H1E PE=1 SV=2	24	7	0.0014494015348478452	0.0	33.33333333333333	0.0	0.0015247776365946632	0.0010165184243964421	219	sp|P16401|H15_HUMAN;sp|P16402|H13_HUMAN;sp|Q02539|H11_HUMAN;sp|P22492|H1T_HUMAN;sp|P10412|H14_HUMAN;sp|P16403|H12_HUMAN	True
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	28	14	0.0011429694202272358	0.0	55.55555555555556	0.0	0.0015247776365946632	0.0010165184243964421	324	sp|P16989|YBOX3_HUMAN;sp|P67809|YBOX1_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN	True
sp|P52272|HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3	52	36	0.0009421109976510993	0.0	58.21917808219178	0.0	0.0015247776365946632	0.0010165184243964421	730	sp|P52272|HNRPM_HUMAN	True
sp|O43491|E41L2_HUMAN	Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1	32	28	0.00042111964992594105	0.0	36.417910447761194	0.0	0.0015247776365946632	0.0010165184243964421	1005	sp|Q9Y2J2|E41L3_HUMAN;sp|O43491|E41L2_HUMAN	True
sp|Q9NR30|DDX21_HUMAN	Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5	47	31	0.000793885163803154	0.0	45.84929757343551	0.0	0.0015247776365946632	0.0010165184243964421	783	sp|Q9BQ39|DDX50_HUMAN;sp|Q9NR30|DDX21_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	36	20	0.0005771253384212329	0.0	28.000000000000004	0.0	0.0015247776365946632	0.0010165184243964421	825	sp|Q00839|HNRPU_HUMAN	True
sp|Q12931|TRAP1_HUMAN	Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3	20	15	0.0003757326422013235	0.0	28.551136363636363	0.0	0.0015247776365946632	0.0010165184243964421	704	sp|Q12931|TRAP1_HUMAN	True
sp|P21291|CSRP1_HUMAN	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	10	7	0.0006852740417350563	0.0	50.77720207253886	0.0	0.0015247776365946632	0.0010165184243964421	193	sp|P21291|CSRP1_HUMAN	True
