dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P20930|FILA_HUMAN	Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	33	16	0.00012727317614643371	0.0	14.208323073134697	0.0	0.0006331117442228553	0.0	4061	sp|P20930|FILA_HUMAN	True
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	28	13	0.0013535333252206027	0.0	53.39506172839506	0.0	0.0006331117442228553	0.0	324	sp|P16989|YBOX3_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN;sp|P67809|YBOX1_HUMAN	True
sp|P11047|LAMC1_HUMAN	Laminin subunit gamma-1 OS=Homo sapiens OX=9606 GN=LAMC1 PE=1 SV=3	29	25	0.00028229155473170523	0.0	24.30080795525171	0.0	0.0006331117442228553	0.0	1609	sp|P11047|LAMC1_HUMAN;sp|Q9Y6N6|LAMC3_HUMAN	True
sp|Q9UII2|ATIF1_HUMAN	ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1	5	3	0.0007387884052753965	0.0	16.9811320754717	1.2395676740327223e-05	0.0006331117442228553	0.0	106	sp|Q9UII2|ATIF1_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	31	22	0.0005885233211478673	0.0	35.27272727272727	0.0	0.0006331117442228553	0.0	825	sp|Q00839|HNRPU_HUMAN	True
sp|Q15149|PLEC_HUMAN	Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3	267	177	0.000892792034419482	0.0	44.7267292912041	0.0	0.0006331117442228553	0.0	4684	sp|Q15149|PLEC_HUMAN;sp|P58107|EPIPL_HUMAN	True
sp|P21333|FLNA_HUMAN	Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	214	112	0.0012662392282030293	0.0	63.203626747261055	0.0	0.0006331117442228553	0.0	2647	sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN;sp|O75369|FLNB_HUMAN	True
sp|P21291|CSRP1_HUMAN	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	13	6	0.0010549745310564729	0.0	46.63212435233161	0.0	0.0006331117442228553	0.0	193	sp|P21291|CSRP1_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	32	12	0.0013472958444592177	0.0	43.54838709677419	0.0	0.0006331117442228553	0.0	372	sp|P09651|ROA1_HUMAN;sp|P51991|ROA3_HUMAN;sp|P22626|ROA2_HUMAN;sp|Q32P51|RA1L2_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	56	19	0.0024846730729262056	0.0	58.92351274787535	0.0	0.0006331117442228553	0.0	353	sp|Q32P51|RA1L2_HUMAN;sp|P22626|ROA2_HUMAN;sp|P09651|ROA1_HUMAN	True
sp|P14314|GLU2B_HUMAN	Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2	27	15	0.0008009137939008276	0.0	45.265151515151516	0.0	0.0006331117442228553	0.0	528	sp|P14314|GLU2B_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	21	19	0.0002522305199605878	0.0	19.24846625766871	0.0	0.0006331117442228553	0.0	1304	sp|O75533|SF3B1_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	25	15	0.0005977982515968857	0.0	31.45038167938931	0.0	0.0006331117442228553	0.0	655	sp|P49748|ACADV_HUMAN	True
sp|P18077|RL35A_HUMAN	60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2	6	5	0.0008543080468275492	0.0	38.18181818181819	0.0	0.0006331117442228553	0.0	110	sp|P18077|RL35A_HUMAN	True
sp|P27816|MAP4_HUMAN	Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3	8	8	0.00010876607077665558	0.0	9.20138888888889	0.0	0.0006331117442228553	0.0	1152	sp|P27816|MAP4_HUMAN	True
sp|P20962|PTMS_HUMAN	Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=2	4	2	0.0006142083996799374	0.0	22.54901960784314	0.0	0.0006331117442228553	0.0	102	sp|P20962|PTMS_HUMAN	True
sp|Q02218|ODO1_HUMAN	2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3	34	26	0.0005205461217228795	0.0	31.964809384164223	0.0	0.0006331117442228553	0.0	1023	sp|Q9ULD0|OGDHL_HUMAN;sp|Q02218|ODO1_HUMAN	True
sp|Q9UQE7|SMC3_HUMAN	Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2	15	13	0.00019304413547869848	0.0	16.433853738701725	0.0	0.0006331117442228553	0.0	1217	sp|Q9UQE7|SMC3_HUMAN	True
sp|O00422|SAP18_HUMAN	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	2	2	0.00020473613322664582	0.0	16.33986928104575	0.0	0.0006331117442228553	0.0	153	sp|O00422|SAP18_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	59	25	0.0015350108593329998	0.0	54.65116279069767	0.0	0.0006331117442228553	0.0	602	sp|Q07065|CKAP4_HUMAN	True
sp|Q9NUL5|RYDEN_HUMAN	Repressor of yield of DENV protein OS=Homo sapiens OX=9606 GN=RYDEN PE=1 SV=2	1	1	5.382238553896359e-05	0.0	5.154639175257731	0.0	0.0006331117442228553	0.0	291	sp|Q9NUL5|RYDEN_HUMAN	True
sp|Q9BY77|PDIP3_HUMAN	Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2	4	4	0.00014881058614573306	0.0	13.064133016627078	0.0	0.0006331117442228553	0.0	421	sp|Q9BY77|PDIP3_HUMAN	True
sp|Q14151|SAFB2_HUMAN	Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1	16	11	0.00026295595705080215	0.0	16.369359916054567	0.0	0.0006331117442228553	0.0	953	sp|Q14151|SAFB2_HUMAN;sp|Q15424|SAFB1_HUMAN	True
sp|Q15424|SAFB1_HUMAN	Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4	17	11	0.0002909938155860687	0.0	16.612021857923498	0.0	0.0006331117442228553	0.0	915	sp|Q14151|SAFB2_HUMAN;sp|Q15424|SAFB1_HUMAN	True
sp|Q9NWW5|CLN6_HUMAN	Ceroid-lipofuscinosis neuronal protein 6 OS=Homo sapiens OX=9606 GN=CLN6 PE=1 SV=1	2	1	0.00010072227776101867	0.0	3.536977491961415	0.0	0.0006331117442228553	0.0	311	sp|Q9NWW5|CLN6_HUMAN	True
sp|P11021|BIP_HUMAN	Endoplasmic reticulum chaperone BiP OS=Homo sapiens OX=9606 GN=HSPA5 PE=1 SV=2	96	37	0.0022990552942148117	0.0	54.74006116207951	0.0	0.0006331117442228553	0.0	654	sp|P0DMV9|HS71B_HUMAN;sp|P54652|HSP72_HUMAN;sp|P11142|HSP7C_HUMAN;sp|P11021|BIP_HUMAN;sp|P0DMV8|HS71A_HUMAN;sp|P34931|HS71L_HUMAN	True
sp|P31942|HNRH3_HUMAN	Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens OX=9606 GN=HNRNPH3 PE=1 SV=2	7	4	0.0003168676281585804	0.0	14.450867052023122	0.0	0.0006331117442228553	0.0	346	sp|P55795|HNRH2_HUMAN;sp|P31942|HNRH3_HUMAN;sp|P31943|HNRH1_HUMAN	True
sp|P16070|CD44_HUMAN	CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3	25	10	0.0005277060037681403	0.0	15.363881401617252	0.0	0.0006331117442228553	0.0	742	sp|P16070|CD44_HUMAN	True
sp|A1L0T0|ILVBL_HUMAN	Acetolactate synthase-like protein OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=2	10	8	0.0002478214270860507	0.0	19.462025316455698	0.0	0.0006331117442228553	0.0	632	sp|A1L0T0|ILVBL_HUMAN	True
sp|P06753|TPM3_HUMAN	Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2	11	8	0.00060451037231657	0.0	28.07017543859649	0.0	0.0006331117442228553	0.0	285	sp|P09493|TPM1_HUMAN;sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN	True
sp|P67936|TPM4_HUMAN	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	15	9	0.0009473173906353874	0.0	31.048387096774192	0.0	0.0006331117442228553	0.0	248	sp|P09493|TPM1_HUMAN;sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P67936|TPM4_HUMAN	True
sp|P23246|SFPQ_HUMAN	Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2	26	15	0.0005759832658950474	0.0	26.732673267326735	0.0	0.0006331117442228553	0.0	707	sp|P23246|SFPQ_HUMAN;sp|Q15233|NONO_HUMAN	True
sp|Q15084|PDIA6_HUMAN	Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	28	15	0.0009966927212988073	0.0	43.18181818181818	0.0	0.0006331117442228553	0.0	440	sp|Q15084|PDIA6_HUMAN	True
sp|P48681|NEST_HUMAN	Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2	63	46	0.0006087142468142007	0.0	36.33559531153609	0.0	0.0006331117442228553	0.0	1621	sp|P48681|NEST_HUMAN	True
sp|Q9BQG0|MBB1A_HUMAN	Myb-binding protein 1A OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=2	20	19	0.00023587822578069885	0.0	17.093373493975903	0.0	0.0006331117442228553	0.0	1328	sp|Q9BQG0|MBB1A_HUMAN	True
