dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P09493|TPM1_HUMAN	Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1 PE=1 SV=2	24	15	0.0010207096004069425	0.0	48.943661971830984	0.0	0.0015003750937734434	0.001000250062515629	284	sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN	True
sp|P07951|TPM2_HUMAN	Tropomyosin beta chain OS=Homo sapiens OX=9606 GN=TPM2 PE=1 SV=1	18	11	0.0007655322003052069	0.0	33.45070422535211	0.0	0.0015003750937734434	0.001000250062515629	284	sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	39	22	0.0005709787643488533	0.0	29.333333333333332	0.0	0.0015003750937734434	0.001000250062515629	825	sp|Q00839|HNRPU_HUMAN	True
sp|O60814|H2B1K_HUMAN	Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3	55	7	0.00527231612379512	0.0	47.61904761904761	0.0	0.0015003750937734434	0.001000250062515629	126	sp|P23527|H2B1O_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q8N257|H2B3B_HUMAN	True
sp|P33778|H2B1B_HUMAN	Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=HIST1H2BB PE=1 SV=2	46	7	0.004409573485355918	0.0	47.61904761904761	0.0	0.0015003750937734434	0.001000250062515629	126	sp|P23527|H2B1O_HUMAN;sp|P57053|H2BFS_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P58876|H2B1D_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q6DRA6|H2B2D_HUMAN	True
sp|P10412|H14_HUMAN	Histone H1.4 OS=Homo sapiens OX=9606 GN=HIST1H1E PE=1 SV=2	22	8	0.001213354943558329	0.0	37.44292237442922	0.0	0.0015003750937734434	0.001000250062515629	219	sp|Q02539|H11_HUMAN;sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16401|H15_HUMAN;sp|P22492|H1T_HUMAN;sp|P16403|H12_HUMAN	True
sp|P16401|H15_HUMAN	Histone H1.5 OS=Homo sapiens OX=9606 GN=HIST1H1B PE=1 SV=3	21	8	0.0011223289190315277	0.0	32.30088495575221	0.0	0.0015003750937734434	0.001000250062515629	226	sp|Q02539|H11_HUMAN;sp|P10412|H14_HUMAN;sp|P16402|H13_HUMAN;sp|P16401|H15_HUMAN;sp|P22492|H1T_HUMAN;sp|P16403|H12_HUMAN	True
sp|P07910|HNRPC_HUMAN	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4	34	18	0.0013420441042387577	0.0	66.33986928104575	0.0	0.0015003750937734434	0.001000250062515629	306	sp|O60812|HNRC1_HUMAN;sp|P0DMR1|HNRC4_HUMAN;sp|P07910|HNRPC_HUMAN;sp|Q86SE5|RALYL_HUMAN;sp|B7ZW38|HNRC3_HUMAN;sp|B2RXH8|HNRC2_HUMAN	True
sp|P06748|NPM_HUMAN	Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2	43	13	0.0017665682596612218	0.0	54.421768707483	0.0	0.0015003750937734434	0.001000250062515629	294	sp|P06748|NPM_HUMAN	True
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	32	13	0.0011929280926566736	0.0	55.55555555555556	0.0	0.0015003750937734434	0.001000250062515629	324	sp|P16989|YBOX3_HUMAN;sp|P67809|YBOX1_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN	True
sp|Q14978|NOLC1_HUMAN	Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	20	17	0.00034559075645633247	0.0	22.317596566523605	0.0	0.0015003750937734434	0.001000250062515629	699	sp|Q14978|NOLC1_HUMAN	True
