dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	29	12	0.0012490250570481776	0.0	53.39506172839506	0.0	0.0005347593582887701	0.0	324	sp|P67809|YBOX1_HUMAN;sp|P16989|YBOX3_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN	True
sp|P20930|FILA_HUMAN	Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	42	25	0.0001443226398824105	0.0	17.557251908396946	0.0	0.0005347593582887701	0.0	4061	sp|P20930|FILA_HUMAN	True
sp|P43243|MATR3_HUMAN	Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2	31	21	0.0005107359717050807	0.0	32.93978748524203	0.0	0.0005347593582887701	0.0	847	sp|P43243|MATR3_HUMAN	True
sp|Q01130|SRSF2_HUMAN	Serine/arginine-rich splicing factor 2 OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=4	4	3	0.0002525723941230205	0.0	11.76470588235294	0.0	0.0005347593582887701	0.0	221	sp|Q9BRL6|SRSF8_HUMAN;sp|Q01130|SRSF2_HUMAN	True
sp|Q9UII2|ATIF1_HUMAN	ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1	4	2	0.0005265896141621464	0.0	10.377358490566039	0.0	0.0005347593582887701	0.0	106	sp|Q9UII2|ATIF1_HUMAN	True
sp|P51970|NDUA8_HUMAN	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 OS=Homo sapiens OX=9606 GN=NDUFA8 PE=1 SV=3	4	3	0.00032452615756504375	0.0	26.744186046511626	0.0	0.0005347593582887701	0.0	172	sp|P51970|NDUA8_HUMAN	True
sp|Q9NRW3|ABC3C_HUMAN	DNA dC->dU-editing enzyme APOBEC-3C OS=Homo sapiens OX=9606 GN=APOBEC3C PE=1 SV=2	5	5	0.0003672269677709706	0.0	34.21052631578947	0.0	0.0005347593582887701	0.0	190	sp|Q9NRW3|ABC3C_HUMAN;sp|Q96AK3|ABC3D_HUMAN;sp|Q8IUX4|ABC3F_HUMAN	True
sp|P21291|CSRP1_HUMAN	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	11	4	0.0007953413084366099	0.0	35.233160621761655	0.0	0.0005347593582887701	0.0	193	sp|P21291|CSRP1_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	46	14	0.0017255718808162812	0.0	50.806451612903224	0.0	0.0005347593582887701	0.0	372	sp|P22626|ROA2_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P51991|ROA3_HUMAN;sp|P09651|ROA1_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	53	17	0.002095170292041742	0.0	58.35694050991501	0.0	0.0005347593582887701	0.0	353	sp|P09651|ROA1_HUMAN;sp|P22626|ROA2_HUMAN;sp|Q32P51|RA1L2_HUMAN	True
sp|P14314|GLU2B_HUMAN	Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2	32	18	0.0008457348348664777	0.0	50.56818181818182	0.0	0.0005347593582887701	0.0	528	sp|P14314|GLU2B_HUMAN	True
sp|P21333|FLNA_HUMAN	Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	224	114	0.0011808976009318102	0.0	63.808084624102754	0.0	0.0005347593582887701	0.0	2647	sp|Q14315|FLNC_HUMAN;sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	29	24	0.0003103405816592098	0.0	27.76073619631902	0.0	0.0005347593582887701	0.0	1304	sp|O75533|SF3B1_HUMAN	True
sp|Q12931|TRAP1_HUMAN	Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3	13	12	0.00025768483249837996	0.0	20.738636363636363	0.0	0.0005347593582887701	0.0	704	sp|Q12931|TRAP1_HUMAN	True
sp|O00461|GOLI4_HUMAN	Golgi integral membrane protein 4 OS=Homo sapiens OX=9606 GN=GOLIM4 PE=1 SV=1	9	9	0.00018044773416332175	0.0	19.68390804597701	0.0	0.0005347593582887701	0.0	696	sp|O00461|GOLI4_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	27	17	0.0005752288075313219	0.0	33.12977099236642	0.0	0.0005347593582887701	0.0	655	sp|P49748|ACADV_HUMAN	True
sp|Q9NUQ6|SPS2L_HUMAN	SPATS2-like protein OS=Homo sapiens OX=9606 GN=SPATS2L PE=1 SV=2	9	7	0.0002250745931499497	0.0	16.48745519713262	0.0	0.0005347593582887701	0.0	558	sp|Q9NUQ6|SPS2L_HUMAN	True
