dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	28	13	0.0013460972234989935	0.0	53.39506172839506	0.0	0.0006125574272588055	0.0	324	sp|Q9Y2T7|YBOX2_HUMAN;sp|P16989|YBOX3_HUMAN;sp|P67809|YBOX1_HUMAN	True
sp|P20930|FILA_HUMAN	Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	36	22	0.00013808068047008355	0.0	17.508002954937208	0.0	0.0006125574272588055	0.0	4061	sp|P20930|FILA_HUMAN	True
sp|Q01130|SRSF2_HUMAN	Serine/arginine-rich splicing factor 2 OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=4	4	3	0.00028192340039668646	0.0	11.76470588235294	0.0	0.0006125574272588055	0.0	221	sp|Q01130|SRSF2_HUMAN;sp|Q9BRL6|SRSF8_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	33	19	0.000623050714876677	0.0	28.96969696969697	0.0	0.0006125574272588055	0.0	825	sp|Q00839|HNRPU_HUMAN	True
sp|Q9UII2|ATIF1_HUMAN	ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1	3	1	0.000440837769959913	0.0	9.433962264150944	0.0	0.0006125574272588055	0.0	106	sp|Q9UII2|ATIF1_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	40	14	0.001674867513109347	0.0	50.806451612903224	0.0	0.0006125574272588055	0.0	372	sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	48	17	0.002118019427342812	0.0	55.80736543909348	0.0	0.0006125574272588055	0.0	353	sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P14314|GLU2B_HUMAN	Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2	28	14	0.0008260142053289279	0.0	45.07575757575758	0.0	0.0006125574272588055	0.0	528	sp|P14314|GLU2B_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	23	20	0.0002747347860844243	0.0	20.0920245398773	0.0	0.0006125574272588055	0.0	1304	sp|O75533|SF3B1_HUMAN	True
sp|P18077|RL35A_HUMAN	60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2	7	5	0.0009912170463947133	0.0	38.18181818181819	0.0	0.0006125574272588055	0.0	110	sp|P18077|RL35A_HUMAN	True
sp|Q9NRW3|ABC3C_HUMAN	DNA dC->dU-editing enzyme APOBEC-3C OS=Homo sapiens OX=9606 GN=APOBEC3C PE=1 SV=2	6	4	0.0004918821433236925	0.0	30.0	0.0	0.0006125574272588055	0.0	190	sp|Q96AK3|ABC3D_HUMAN;sp|Q9NRW3|ABC3C_HUMAN;sp|Q8IUX4|ABC3F_HUMAN	True
sp|Q15149|PLEC_HUMAN	Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3	278	186	0.0009244667951308508	0.0	47.7796754910333	0.0	0.0006125574272588055	0.0	4684	sp|Q15149|PLEC_HUMAN;sp|P58107|EPIPL_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	60	26	0.0015524519473671355	0.0	55.81395348837209	0.0	0.0006125574272588055	0.0	602	sp|Q07065|CKAP4_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	26	16	0.0006182946025493741	0.0	34.19847328244275	0.0	0.0006125574272588055	0.0	655	sp|P49748|ACADV_HUMAN	True
sp|P20962|PTMS_HUMAN	Parathymosin OS=Homo sapiens OX=9606 GN=PTMS PE=1 SV=2	2	2	0.0003054170170964103	0.0	22.54901960784314	0.0	0.0006125574272588055	0.0	102	sp|P20962|PTMS_HUMAN	True
sp|O00422|SAP18_HUMAN	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	4	4	0.00040722268946188044	0.0	28.75816993464052	0.0	0.0006125574272588055	0.0	153	sp|O00422|SAP18_HUMAN	True
