dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	25	12	0.001052264873732947	0.0	53.39506172839506	0.0	0.000552791597567717	0.0	324	sp|P67809|YBOX1_HUMAN;sp|P16989|YBOX3_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN	True
sp|P20930|FILA_HUMAN	Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	43	26	0.0001443994505870221	0.0	18.049741442994335	0.0	0.000552791597567717	0.0	4061	sp|P20930|FILA_HUMAN	True
sp|Q9UII2|ATIF1_HUMAN	ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1	4	2	0.0005146170854180752	0.0	16.037735849056602	0.0	0.000552791597567717	0.0	106	sp|Q9UII2|ATIF1_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	38	21	0.0006281447333527293	0.0	33.57575757575758	0.0	0.000552791597567717	0.0	825	sp|Q00839|HNRPU_HUMAN	True
sp|P21333|FLNA_HUMAN	Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	227	116	0.0011695047515422861	0.0	63.808084624102754	0.0	0.000552791597567717	0.0	2647	sp|Q14315|FLNC_HUMAN;sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN	True
sp|Q9NRW3|ABC3C_HUMAN	DNA dC->dU-editing enzyme APOBEC-3C OS=Homo sapiens OX=9606 GN=APOBEC3C PE=1 SV=2	5	4	0.0003588777043047103	0.0	28.947368421052634	0.0	0.000552791597567717	0.0	190	sp|Q8IUX4|ABC3F_HUMAN;sp|Q96AK3|ABC3D_HUMAN;sp|Q9NRW3|ABC3C_HUMAN	True
sp|Q15149|PLEC_HUMAN	Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3	293	196	0.0008530624166798986	0.0	49.80785653287788	0.0	0.000552791597567717	0.0	4684	sp|P58107|EPIPL_HUMAN;sp|Q15149|PLEC_HUMAN;sp|Q9UPN3|MACF1_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	42	13	0.001539701118468596	0.0	50.53763440860215	0.0	0.000552791597567717	0.0	372	sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	58	19	0.0022406981877835176	0.0	60.90651558073654	0.0	0.000552791597567717	0.0	353	sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P14314|GLU2B_HUMAN	Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=2	25	16	0.0006457079906997629	0.0	49.053030303030305	0.0	0.000552791597567717	0.0	528	sp|P14314|GLU2B_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	27	23	0.0002823685004728779	0.0	26.993865030674847	0.0	0.000552791597567717	0.0	1304	sp|O75533|SF3B1_HUMAN	True
sp|O00468|AGRIN_HUMAN	Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6	26	26	0.0001714560792326179	0.0	21.760154738878143	0.0	0.000552791597567717	0.0	2068	sp|O00468|AGRIN_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	29	18	0.0006037911910592226	0.0	37.404580152671755	0.0	0.000552791597567717	0.0	655	sp|P49748|ACADV_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	68	27	0.001540431873626863	0.0	58.139534883720934	0.0	0.000552791597567717	0.0	602	sp|Q07065|CKAP4_HUMAN	True
sp|Q9NUQ6|SPS2L_HUMAN	SPATS2-like protein OS=Homo sapiens OX=9606 GN=SPATS2L PE=1 SV=2	7	7	0.00017107790205206624	0.0	16.48745519713262	0.0	0.000552791597567717	0.0	558	sp|Q9NUQ6|SPS2L_HUMAN	True
sp|P18077|RL35A_HUMAN	60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2	6	5	0.0007438556052861269	0.0	38.18181818181819	0.0	0.000552791597567717	0.0	110	sp|P18077|RL35A_HUMAN	True
sp|P42785|PCP_HUMAN	Lysosomal Pro-X carboxypeptidase OS=Homo sapiens OX=9606 GN=PRCP PE=1 SV=1	6	6	0.00016496797697877815	0.0	13.709677419354838	0.0	0.000552791597567717	0.0	496	sp|P42785|PCP_HUMAN	True
sp|O00422|SAP18_HUMAN	Histone deacetylase complex subunit SAP18 OS=Homo sapiens OX=9606 GN=SAP18 PE=1 SV=1	2	2	0.00017826604919711102	0.0	10.457516339869281	0.0018111746845061308	0.000552791597567717	0.0	153	sp|O00422|SAP18_HUMAN	True
sp|P23246|SFPQ_HUMAN	Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2	21	13	0.00040506988406670275	0.0	21.923620933521924	0.0	0.000552791597567717	0.0	707	sp|P23246|SFPQ_HUMAN;sp|Q15233|NONO_HUMAN	True
sp|Q9BY77|PDIP3_HUMAN	Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2	4	4	0.0001295710476349548	0.0	13.77672209026128	0.0	0.000552791597567717	0.0	421	sp|Q9BY77|PDIP3_HUMAN	True
sp|Q14151|SAFB2_HUMAN	Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1	18	13	0.0002575785411798761	0.0	19.30745015739769	0.0	0.000552791597567717	0.0	953	sp|Q15424|SAFB1_HUMAN;sp|Q14151|SAFB2_HUMAN	True
sp|Q15424|SAFB1_HUMAN	Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4	19	13	0.0002831800027409846	0.0	17.81420765027322	0.0	0.000552791597567717	0.0	915	sp|Q15424|SAFB1_HUMAN;sp|Q14151|SAFB2_HUMAN	True
sp|P06753|TPM3_HUMAN	Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=2	14	8	0.0006699050480354593	0.0	28.07017543859649	0.0	0.000552791597567717	0.0	285	sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN	True
sp|P67936|TPM4_HUMAN	Tropomyosin alpha-4 chain OS=Homo sapiens OX=9606 GN=TPM4 PE=1 SV=3	16	10	0.0008798292105534834	0.0	31.451612903225808	0.0	0.000552791597567717	0.0	248	sp|P06753|TPM3_HUMAN;sp|P07951|TPM2_HUMAN;sp|P09493|TPM1_HUMAN;sp|P67936|TPM4_HUMAN	True
sp|A1L0T0|ILVBL_HUMAN	Acetolactate synthase-like protein OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=2	8	6	0.00017262471852631637	0.0	14.082278481012658	0.0	0.000552791597567717	0.0	632	sp|A1L0T0|ILVBL_HUMAN	True
sp|P16070|CD44_HUMAN	CD44 antigen OS=Homo sapiens OX=9606 GN=CD44 PE=1 SV=3	25	11	0.00045947954055185284	0.0	16.442048517520217	0.0	0.000552791597567717	0.0	742	sp|P16070|CD44_HUMAN	True
sp|Q15084|PDIA6_HUMAN	Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1	29	15	0.0008988255230540699	0.0	43.18181818181818	0.0	0.000552791597567717	0.0	440	sp|Q15084|PDIA6_HUMAN	True
sp|P48681|NEST_HUMAN	Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2	74	49	0.0006225565111072458	0.0	38.00123380629241	0.0	0.000552791597567717	0.0	1621	sp|P48681|NEST_HUMAN	True
sp|Q9BQG0|MBB1A_HUMAN	Myb-binding protein 1A OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=2	21	20	0.00021565090966502924	0.0	18.97590361445783	0.0	0.000552791597567717	0.0	1328	sp|Q9BQG0|MBB1A_HUMAN	True
sp|O00767|ACOD_HUMAN	Acyl-CoA desaturase OS=Homo sapiens OX=9606 GN=SCD PE=1 SV=2	2	1	7.597411010350414e-05	0.0	3.3426183844011144	0.0	0.000552791597567717	0.0	359	sp|O00767|ACOD_HUMAN	True
sp|Q02952|AKA12_HUMAN	A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12 PE=1 SV=4	41	32	0.00031376625325855144	0.0	34.06285072951739	0.0	0.000552791597567717	0.0	1782	sp|Q02952|AKA12_HUMAN	True
sp|Q92945|FUBP2_HUMAN	Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4	28	17	0.0005370546798596509	0.0	37.130801687763714	0.0	0.000552791597567717	0.0	711	sp|Q92945|FUBP2_HUMAN;sp|Q96AE4|FUBP1_HUMAN;sp|Q96I24|FUBP3_HUMAN	True
sp|P17035|ZNF28_HUMAN	Zinc finger protein 28 OS=Homo sapiens OX=9606 GN=ZNF28 PE=1 SV=5	2	2	3.798705505175207e-05	0.0	11.002785515320335	0.0	0.000552791597567717	0.0	718	sp|P17035|ZNF28_HUMAN;sp|Q5VIY5|ZN468_HUMAN;sp|Q8NCK3|ZN485_HUMAN;sp|Q9P0L1|ZKSC7_HUMAN;sp|Q6ZN06|ZN813_HUMAN;sp|A6NHJ4|ZN860_HUMAN;sp|Q0VGE8|ZN816_HUMAN;sp|Q9H963|ZN702_HUMAN;sp|Q8N782|ZN525_HUMAN;sp|Q96N58|ZN578_HUMAN;sp|Q96IR2|ZN845_HUMAN;sp|Q8NB50|ZFP62_HUMAN;sp|Q8N4W9|ZN808_HUMAN;sp|Q86XN6|ZN761_HUMAN;sp|A2RRD8|ZN320_HUMAN;sp|Q9Y5A6|ZSC21_HUMAN;sp|Q9UJW7|ZN229_HUMAN;sp|P0CJ79|ZN888_HUMAN;sp|Q96NL3|ZN599_HUMAN;sp|Q9NV72|ZN701_HUMAN;sp|Q7L2R6|ZN765_HUMAN;sp|Q05481|ZNF91_HUMAN	True
sp|Q5BJF2|SGMR2_HUMAN	Sigma intracellular receptor 2 OS=Homo sapiens OX=9606 GN=TMEM97 PE=1 SV=1	4	3	0.0003099398355358862	0.0	18.75	0.0	0.000552791597567717	0.0	176	sp|Q5BJF2|SGMR2_HUMAN	True
sp|Q8IUX4|ABC3F_HUMAN	DNA dC->dU-editing enzyme APOBEC-3F OS=Homo sapiens OX=9606 GN=APOBEC3F PE=1 SV=3	6	4	0.0002193676047760696	0.0	13.136729222520108	0.0	0.000552791597567717	0.0	373	sp|Q8IUX4|ABC3F_HUMAN;sp|Q96AK3|ABC3D_HUMAN;sp|Q9HC16|ABC3G_HUMAN;sp|Q9NRW3|ABC3C_HUMAN	True
sp|Q14978|NOLC1_HUMAN	Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens OX=9606 GN=NOLC1 PE=1 SV=2	6	4	0.0001170588220049699	0.0	4.86409155937053	0.0	0.000552791597567717	0.0	699	sp|Q14978|NOLC1_HUMAN	True
sp|Q8WTT2|NOC3L_HUMAN	Nucleolar complex protein 3 homolog OS=Homo sapiens OX=9606 GN=NOC3L PE=1 SV=1	3	3	5.1140072863421224e-05	0.0	6.75	0.0	0.000552791597567717	0.0	800	sp|Q8WTT2|NOC3L_HUMAN	True
sp|Q14247|SRC8_HUMAN	Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2	12	12	0.00029754224211445075	0.0	26.36363636363636	0.0	0.000552791597567717	0.0	550	sp|Q14247|SRC8_HUMAN	True
sp|P06454|PTMA_HUMAN	Prothymosin alpha OS=Homo sapiens OX=9606 GN=PTMA PE=1 SV=2	7	4	0.0008600132373428193	0.0	22.52252252252252	0.0	0.000552791597567717	0.0	111	sp|P06454|PTMA_HUMAN	True
sp|P12694|ODBA_HUMAN	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHA PE=1 SV=2	4	4	0.00012258294618947412	0.0	13.48314606741573	0.0	0.000552791597567717	0.0	445	sp|P12694|ODBA_HUMAN	True
sp|P13693|TCTP_HUMAN	Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1	5	4	0.00039643467335985445	0.0	25.581395348837212	0.0	0.000552791597567717	0.0	172	sp|P13693|TCTP_HUMAN;sp|Q56UQ5|TPT1L_HUMAN	True
sp|O43747|AP1G1_HUMAN	AP-1 complex subunit gamma-1 OS=Homo sapiens OX=9606 GN=AP1G1 PE=1 SV=5	7	7	0.00011613317438570918	0.0	7.542579075425791	2.7314565348957728e-14	0.000552791597567717	0.0	822	sp|O43747|AP1G1_HUMAN	True
sp|Q13501|SQSTM_HUMAN	Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1	13	9	0.00040292178619665204	0.0	36.81818181818181	0.0	0.000552791597567717	0.0	440	sp|Q13501|SQSTM_HUMAN	True
sp|P29966|MARCS_HUMAN	Myristoylated alanine-rich C-kinase substrate OS=Homo sapiens OX=9606 GN=MARCKS PE=1 SV=4	24	9	0.0009858327298972766	0.0	45.78313253012048	0.0	0.000552791597567717	0.0	332	sp|P29966|MARCS_HUMAN	True
sp|P62136|PP1A_HUMAN	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens OX=9606 GN=PPP1CA PE=1 SV=1	18	14	0.0007438556052861269	0.0	49.3939393939394	0.0	0.000552791597567717	0.0	330	sp|P62136|PP1A_HUMAN;sp|P62140|PP1B_HUMAN;sp|P36873|PP1G_HUMAN	True
