dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P20930|FILA_HUMAN	Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	38	24	0.00014700110156636557	0.0	15.365673479438563	0.0	0.0006191950464396285	0.0	4061	sp|P20930|FILA_HUMAN	True
sp|Q9UII2|ATIF1_HUMAN	ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1	5	3	0.0007410271517639159	0.0	16.9811320754717	0.0	0.0006191950464396285	0.0	106	sp|Q9UII2|ATIF1_HUMAN	True
sp|O95831|AIFM1_HUMAN	Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	23	17	0.0005894369318109059	0.0	35.56280587275693	0.0	0.0006191950464396285	0.0	613	sp|O95831|AIFM1_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	29	22	0.000349373844251883	0.0	23.006134969325153	0.0	0.0006191950464396285	0.0	1304	sp|O75533|SF3B1_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	25	17	0.0005996097563891227	0.0	33.74045801526718	0.0	0.0006191950464396285	0.0	655	sp|P49748|ACADV_HUMAN	True
sp|Q9P0Z9|SOX_HUMAN	Peroxisomal sarcosine oxidase OS=Homo sapiens OX=9606 GN=PIPOX PE=1 SV=2	7	7	0.0002819703315942695	0.0	22.30769230769231	0.0	0.0006191950464396285	0.0	390	sp|Q9P0Z9|SOX_HUMAN	True
sp|Q02218|ODO1_HUMAN	2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3	38	27	0.0005835498274301179	0.0	36.950146627565985	0.0	0.0006191950464396285	0.0	1023	sp|Q9ULD0|OGDHL_HUMAN;sp|Q02218|ODO1_HUMAN	True
sp|Q969X6|UTP4_HUMAN	U3 small nucleolar RNA-associated protein 4 homolog OS=Homo sapiens OX=9606 GN=UTP4 PE=1 SV=1	2	2	4.580109509444611e-05	0.0	2.9154518950437316	1.2837225198342313e-06	0.0006191950464396285	0.0	686	sp|Q969X6|UTP4_HUMAN	True
sp|Q9BY77|PDIP3_HUMAN	Polymerase delta-interacting protein 3 OS=Homo sapiens OX=9606 GN=POLDIP3 PE=1 SV=2	4	4	0.00014926152605600966	0.0	13.064133016627078	0.0	0.0006191950464396285	0.0	421	sp|Q9BY77|PDIP3_HUMAN	True
sp|Q9P1Y6|PHRF1_HUMAN	PHD and RING finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PHRF1 PE=1 SV=3	2	2	1.905369996045484e-05	0.0	1.6979987871437234	0.0	0.0006191950464396285	0.0	1649	sp|Q9P1Y6|PHRF1_HUMAN	True
sp|P23246|SFPQ_HUMAN	Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2	24	12	0.0005332879983274121	0.0	22.206506364922205	0.0	0.0006191950464396285	0.0	707	sp|P23246|SFPQ_HUMAN;sp|Q15233|NONO_HUMAN	True
sp|Q9BZF9|UACA_HUMAN	Uveal autoantigen with coiled-coil domains and ankyrin repeats OS=Homo sapiens OX=9606 GN=UACA PE=1 SV=2	5	5	5.547237153034963e-05	0.0	4.378531073446328	0.0	0.0006191950464396285	0.0	1416	sp|Q9BZF9|UACA_HUMAN	True
sp|O00767|ACOD_HUMAN	Acyl-CoA desaturase OS=Homo sapiens OX=9606 GN=SCD PE=1 SV=2	3	2	0.00013127946198380236	0.0	6.963788300835655	0.0	0.0006191950464396285	0.0	359	sp|O00767|ACOD_HUMAN	True
sp|Q02952|AKA12_HUMAN	A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12 PE=1 SV=4	49	37	0.00043197475042219737	0.0	37.429854096520764	0.0	0.0006191950464396285	0.0	1782	sp|Q02952|AKA12_HUMAN	True
sp|Q5BJF2|SGMR2_HUMAN	Sigma intracellular receptor 2 OS=Homo sapiens OX=9606 GN=TMEM97 PE=1 SV=1	2	2	0.0001785201774703979	0.0	10.227272727272728	0.0	0.0006191950464396285	0.0	176	sp|Q5BJF2|SGMR2_HUMAN	True
