dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P10412|H14_HUMAN	Histone H1.4 OS=Homo sapiens OX=9606 GN=HIST1H1E PE=1 SV=2	25	6	0.0013756810523055734	0.0	26.027397260273972	0.0	0.0010103561505430665	0.0005051780752715333	219	sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN;sp|P16401|H15_HUMAN;sp|P10412|H14_HUMAN;sp|P16403|H12_HUMAN;sp|P16402|H13_HUMAN	True
sp|O60814|H2B1K_HUMAN	Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3	57	7	0.0054516274844223726	0.0	47.61904761904761	0.0	0.0010103561505430665	0.0005051780752715333	126	sp|Q5QNW6|H2B2F_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|P58876|H2B1D_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|P33778|H2B1B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|P23527|H2B1O_HUMAN	True
sp|P33778|H2B1B_HUMAN	Histone H2B type 1-B OS=Homo sapiens OX=9606 GN=HIST1H2BB PE=1 SV=2	48	7	0.004590844197408313	0.0	47.61904761904761	0.0	0.0010103561505430665	0.0005051780752715333	126	sp|Q5QNW6|H2B2F_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P62807|H2B1C_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|P58876|H2B1D_HUMAN;sp|Q99877|H2B1N_HUMAN;sp|Q99879|H2B1M_HUMAN;sp|Q6DN03|H2B2C_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|O60814|H2B1K_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q6DRA6|H2B2D_HUMAN;sp|P33778|H2B1B_HUMAN;sp|P23527|H2B1O_HUMAN	True
sp|P16401|H15_HUMAN	Histone H1.5 OS=Homo sapiens OX=9606 GN=HIST1H1B PE=1 SV=3	18	8	0.0009598114527767381	0.0	32.30088495575221	0.0	0.0010103561505430665	0.0005051780752715333	226	sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN;sp|P16401|H15_HUMAN;sp|P10412|H14_HUMAN;sp|P16403|H12_HUMAN;sp|P16402|H13_HUMAN	True
sp|P06748|NPM_HUMAN	Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2	42	13	0.0017215665740281175	0.0	62.585034013605444	0.0	0.0010103561505430665	0.0005051780752715333	294	sp|P06748|NPM_HUMAN	True
sp|P07910|HNRPC_HUMAN	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4	33	17	0.0012996139823545595	0.0	60.45751633986928	0.0	0.0010103561505430665	0.0005051780752715333	306	sp|Q86SE5|RALYL_HUMAN;sp|P07910|HNRPC_HUMAN;sp|B2RXH8|HNRC2_HUMAN;sp|P0DMR1|HNRC4_HUMAN;sp|O60812|HNRC1_HUMAN;sp|B7ZW38|HNRC3_HUMAN	True
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	33	13	0.0012274132055570838	0.0	55.55555555555556	0.0	0.0010103561505430665	0.0005051780752715333	324	sp|P67809|YBOX1_HUMAN;sp|P16989|YBOX3_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN	True
sp|P80723|BASP1_HUMAN	Brain acid soluble protein 1 OS=Homo sapiens OX=9606 GN=BASP1 PE=1 SV=2	36	15	0.0019111664169827562	0.0	77.5330396475771	0.0	0.0010103561505430665	0.0005051780752715333	227	sp|P80723|BASP1_HUMAN	True
sp|P21333|FLNA_HUMAN	Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4	158	104	0.0007193247566585184	0.0	57.72572723838307	0.0	0.0010103561505430665	0.0005051780752715333	2647	sp|O75369|FLNB_HUMAN;sp|P21333|FLNA_HUMAN;sp|Q14315|FLNC_HUMAN	True
sp|P52272|HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3	53	34	0.0008749331492663446	0.0	55.61643835616439	0.0	0.0010103561505430665	0.0005051780752715333	730	sp|P52272|HNRPM_HUMAN	True
