dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|O60814|H2B1K_HUMAN	Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3	45	7	0.004094124786555603	0.0	47.61904761904761	0.0	0.0009551098376313276	0.0004775549188156638	126	sp|Q99877|H2B1N_HUMAN;sp|Q8N257|H2B3B_HUMAN;sp|P06899|H2B1J_HUMAN;sp|Q5QNW6|H2B2F_HUMAN;sp|P57053|H2BFS_HUMAN;sp|P23527|H2B1O_HUMAN;sp|P58876|H2B1D_HUMAN;sp|Q99880|H2B1L_HUMAN;sp|Q93079|H2B1H_HUMAN;sp|Q16778|H2B2E_HUMAN;sp|Q96A08|H2B1A_HUMAN;sp|P62807|H2B1C_HUMAN;sp|P33778|H2B1B_HUMAN;sp|O60814|H2B1K_HUMAN;sp|Q99879|H2B1M_HUMAN	True
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	33	14	0.0011675837354251165	0.0	55.55555555555556	0.0	0.0009551098376313276	0.0004775549188156638	324	sp|P67809|YBOX1_HUMAN;sp|P16989|YBOX3_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN	True
sp|P10412|H14_HUMAN	Histone H1.4 OS=Homo sapiens OX=9606 GN=HIST1H1E PE=1 SV=2	23	6	0.001203934412119547	0.0	26.027397260273972	0.0	0.0009551098376313276	0.0004775549188156638	219	sp|P16401|H15_HUMAN;sp|P22492|H1T_HUMAN;sp|Q02539|H11_HUMAN;sp|P16403|H12_HUMAN;sp|P16402|H13_HUMAN;sp|P10412|H14_HUMAN	True
sp|P52272|HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=3	57	40	0.0008950990629236634	0.0	62.328767123287676	0.0	0.0009551098376313276	0.0004775549188156638	730	sp|P52272|HNRPM_HUMAN	True
sp|O14647|CHD2_HUMAN	Chromodomain-helicase-DNA-binding protein 2 OS=Homo sapiens OX=9606 GN=CHD2 PE=1 SV=2	6	4	3.76265297670318e-05	0.0	2.1334792122538295	0.0	0.0009551098376313276	0.0004775549188156638	1828	sp|Q9HCK8|CHD8_HUMAN;sp|O14646|CHD1_HUMAN;sp|Q8TD26|CHD6_HUMAN;sp|O14647|CHD2_HUMAN;sp|Q9P2D1|CHD7_HUMAN;sp|Q3L8U1|CHD9_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	41	22	0.0005697036672685857	0.0	29.21212121212121	0.0	0.0009551098376313276	0.0004775549188156638	825	sp|Q00839|HNRPU_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	45	15	0.0013867196857688334	0.0	51.075268817204304	0.0	0.0009551098376313276	0.0004775549188156638	372	sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P51991|ROA3_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	67	16	0.002175801161353629	0.0	55.80736543909348	0.0	0.0009551098376313276	0.0004775549188156638	353	sp|P09651|ROA1_HUMAN;sp|Q32P51|RA1L2_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	44	34	0.00038680688167457846	0.0	35.50613496932515	0.0	0.0009551098376313276	0.0004775549188156638	1304	sp|O75533|SF3B1_HUMAN	True
sp|Q07065|CKAP4_HUMAN	Cytoskeleton-associated protein 4 OS=Homo sapiens OX=9606 GN=CKAP4 PE=1 SV=2	48	27	0.000914037161649623	0.0	54.15282392026578	0.0	0.0009551098376313276	0.0004775549188156638	602	sp|Q07065|CKAP4_HUMAN	True
