dbname	description	PSMs	peptides	NSAF	TOP3	sq	score	q	q_uncorrected	length	all proteins	groupleader
sp|P67809|YBOX1_HUMAN	Nuclease-sensitive element-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3	17	11	0.0008558647978605312	0.0	44.135802469135804	0.0	0.001170617500731636	0.000585308750365818	324	sp|P16989|YBOX3_HUMAN;sp|Q9Y2T7|YBOX2_HUMAN;sp|P67809|YBOX1_HUMAN	True
sp|Q9UII2|ATIF1_HUMAN	ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1	5	3	0.0007694234031820538	0.0	27.358490566037734	0.0	0.001170617500731636	0.000585308750365818	106	sp|Q9UII2|ATIF1_HUMAN	True
sp|Q00839|HNRPU_HUMAN	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6	27	20	0.0005338399466441304	0.0	29.939393939393938	0.0	0.001170617500731636	0.000585308750365818	825	sp|Q00839|HNRPU_HUMAN	True
sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	24	22	0.00030021673891029825	0.0	23.31288343558282	0.0	0.001170617500731636	0.000585308750365818	1304	sp|O75533|SF3B1_HUMAN	True
sp|P49748|ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1	28	19	0.0006972973009601024	0.0	36.48854961832061	0.0	0.001170617500731636	0.000585308750365818	655	sp|P49748|ACADV_HUMAN	True
sp|P09651|ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5	30	13	0.001315465818343511	0.0	46.774193548387096	0.0	0.001170617500731636	0.000585308750365818	372	sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P22626|ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2	38	17	0.001755941908225106	0.0	58.35694050991501	0.0	0.001170617500731636	0.000585308750365818	353	sp|Q32P51|RA1L2_HUMAN;sp|P09651|ROA1_HUMAN;sp|P22626|ROA2_HUMAN	True
sp|P23246|SFPQ_HUMAN	Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2	20	13	0.0004614363832378936	0.0	23.47949080622348	0.0	0.001170617500731636	0.000585308750365818	707	sp|Q15233|NONO_HUMAN;sp|P23246|SFPQ_HUMAN	True
sp|Q14151|SAFB2_HUMAN	Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1	17	11	0.00029097606978679134	0.0	16.894018887722982	0.0	0.001170617500731636	0.000585308750365818	953	sp|Q14151|SAFB2_HUMAN;sp|Q15424|SAFB1_HUMAN	True
sp|Q15424|SAFB1_HUMAN	Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4	21	14	0.000374368632892514	0.0	20.437158469945356	0.0	0.001170617500731636	0.000585308750365818	915	sp|Q14151|SAFB2_HUMAN;sp|Q15424|SAFB1_HUMAN	True
